plot,plot_surf,crop_2018,crop_2019,crop_2020,rotation,frac_mean,apar_year,rapar
6751649,1.67,BTH,TRN,BTH,BTH_TRN_BTH,0.3095764786426586,750.712222228348,0.3773836120795593
6751655,3.06,BTH,MIS,BTH,BTH_MIS_BTH,0.19929365695912565,502.51011433186096,0.2510788662937895
6751707,2.05,BTH,CZH,BTH,BTH_CZH_BTH,0.4202373908604927,885.2833371124733,0.4450326151366816
6751713,3.71,BTH,MIS,BTH,BTH_MIS_BTH,0.30306769954336493,762.7764043051957,0.3820209013964425
6751714,1.24,CZH,BTH,BTH,CZH_BTH_BTH,0.3700186438647918,725.9052509624457,0.36491312852556645
6751718,1.86,CZH,BTH,CZH,CZH_BTH_CZH,0.38963764671400786,738.1395785936414,0.37106333444484746
6751725,1.29,CZH,BTH,BTH,CZH_BTH_BTH,0.3626601070096479,705.6196396809262,0.35471553611666984
6751730,4.1,MIS,BTH,MIS,MIS_BTH_MIS,0.28417774319188677,707.5984128120084,0.35571026689310137
6751733,1.2,BTH,SOJ,SOJ,BTH_SOJ_SOJ,0.2517937702310578,569.6985465888945,0.28710623975750804
6751741,1.55,BTH,MIS,BTH,BTH_MIS_BTH,0.3687368110285238,817.6788408399591,0.41104778281250487
6751746,1.35,BTH,MIS,BTH,BTH_MIS_BTH,0.3369116773469735,818.8647589294874,0.4101116022499027
6751758,2.99,PTR,PTR,PTR,PTR_PTR_PTR,0.6114916117645433,1271.8614408106646,0.616665071114625
6751787,1.32,TTH,TTH,AVP,TTH_TTH_AVP,0.2144527729373226,542.2299082838745,0.2785726113292187
6751788,1.87,AVP,BTH,TTH,AVP_BTH_TTH,0.2789550036821591,720.0001058215652,0.36772946009854346
6751796,1.58,AVP,BTH,TTH,AVP_BTH_TTH,0.36978436979667234,821.4053245626836,0.4195206835127349
6751798,2.49,TTH,TTH,AVP,TTH_TTH_AVP,0.16357449535506513,437.460561151063,0.22474697358375348
6751799,1.12,LU6,LUZ,LUZ,LU6_LUZ_LUZ,0.6378935214876743,1260.838830014981,0.6439548806782984
6751807,1.38,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.6667149448515352,1228.8886365027452,0.6313460605425508
6751810,0.78,LUZ,TRN,BTH,LUZ_TRN_BTH,0.2820236069303233,656.4228714631745,0.3286172643954265
6751813,7.37,SOG,BTH,TRN,SOG_BTH_TRN,0.20408964328305354,450.7914976725365,0.22676315110914314
6751815,1.12,SOG,BTH,TRN,SOG_BTH_TRN,0.1775430644917438,363.9578962107376,0.18308295485145623
6751817,0.71,SOG,BTH,TRN,SOG_BTH_TRN,0.19114799124569845,418.28304703895225,0.21041031672471444
6751818,0.71,SOG,BTH,TRN,SOG_BTH_TRN,0.18272882943302104,403.72868351187515,0.20248201476419805
6751820,0.5,SOG,BTH,TRN,SOG_BTH_TRN,0.2569279503278948,597.577558632044,0.3006014330952334
6751825,1.98,SOG,BTH,TRN,SOG_BTH_TRN,0.2071427519123425,505.62687213429814,0.2543471724791107
6751826,12.31,BTH,TRN,BTH,BTH_TRN_BTH,0.28052520994646746,709.84731777326,0.3570768646163938
6751827,4.74,BTH,LIP,BTH,BTH_LIP_BTH,0.322803600770493,686.2803851450813,0.34419014737465037
6751830,0.84,TTP,ORP,TTH,TTP_ORP_TTH,0.3712039216020718,828.3569057179578,0.42803685948778514
6751841,0.48,TRN,BTH,BTH,TRN_BTH_BTH,0.15882873769720623,436.2238397585842,0.21880527518192996
6751843,3.31,BTH,ORH,TRN,BTH_ORH_TRN,0.25026587933785027,654.3225154406342,0.3282012696233052
6751845,2.54,TRN,BTH,BTH,TRN_BTH_BTH,0.16001688410118622,430.83248089385455,0.21610102646261523
6751849,1.66,BTH,BTH,TRN,BTH_BTH_TRN,0.23221008618385877,605.8384653310276,0.30388218167057446
6751854,4.83,BTH,TRN,BTH,BTH_TRN_BTH,0.24337819175407774,612.4007869498078,0.30717377295184
6751856,4.34,ORH,TRN,BTH,ORH_TRN_BTH,0.24295797810369896,607.3895010052454,0.3050515751633243
6751858,0.62,ORH,TRN,BTH,ORH_TRN_BTH,0.2264519340065973,572.3970531273419,0.2871083221681931
6751860,3.45,BTH,BTH,ORH,BTH_BTH_ORH,0.2790849314872301,680.8263662725195,0.34149532154366996
6751862,0.41,BTH,BTH,TRN,BTH_BTH_TRN,0.20515552689664446,548.2657633849286,0.2750043218560925
6751864,0.33,TRN,BTH,BTH,TRN_BTH_BTH,0.20046984027357867,529.9375433335205,0.26581108006957593
6751866,2.74,CZH,BTH,BTH,CZH_BTH_BTH,0.2706803828653909,602.2454472296993,0.30224212465550554
6751867,0.97,BTH,BTH,TRN,BTH_BTH_TRN,0.21176650564938113,589.7802624692177,0.2958275565541432
6751871,1.8,TRN,BTH,BTH,TRN_BTH_BTH,0.1885833049341937,504.71081803563095,0.2531576208413998
6751874,1.99,ORH,TRN,BTH,ORH_TRN_BTH,0.22651731633537078,578.9311202382031,0.29038574128641553
6751876,0.81,ORH,TRN,BTH,ORH_TRN_BTH,0.2260231978409007,567.8512176145543,0.2848281790406242
6751879,3.88,TRN,BTH,BTH,TRN_BTH_BTH,0.22789052743228747,468.44020517472075,0.23352985299181592
6751880,6.1,BTH,ORH,CZH,BTH_ORH_CZH,0.4813648711170258,940.9218498958726,0.46850514946076116
6751881,3.05,BTH,PPR,BTH,BTH_PPR_BTH,0.26893580921323407,646.9741928904992,0.322533775893262
6751882,1.64,CZH,BTH,BTH,CZH_BTH_BTH,0.29662973996351794,687.4893236396633,0.3427316419672628
6751883,1.58,BTH,PPR,BTH,BTH_PPR_BTH,0.2428520630894487,592.6254485712236,0.29543948695101313
6751884,0.61,CZH,BTH,PCH,CZH_BTH_PCH,0.29708518962884806,668.6664499921764,0.33334762322854644
6751885,4.76,PPR,BTH,ORH,PPR_BTH_ORH,0.260482969053402,614.7411072316489,0.3064647287187644
6751888,4.17,BTH,BTH,TRN,BTH_BTH_TRN,0.29355703647750475,654.3584010594353,0.32621499930044034
6751889,2.64,BTH,TRN,BTH,BTH_TRN_BTH,0.28450419058064264,697.28802384362,0.347616553622716
6751893,1.96,BTH,BTH,TRN,BTH_BTH_TRN,0.20322785968683382,470.5652969121159,0.2345892675244411
6751894,4.49,TRN,BTH,BTH,TRN_BTH_BTH,0.18315606316730104,487.88097333364465,0.24322159097683393
6751895,2.15,ORH,TRN,BTH,ORH_TRN_BTH,0.29691035570823643,678.2739676124328,0.33813754283885067
6751896,5.91,BTH,PPR,BTH,BTH_PPR_BTH,0.2790414247126185,610.7855367119146,0.30449277201699543
6751897,3.14,ORH,TRN,BTH,ORH_TRN_BTH,0.27258639788439887,639.2310678598469,0.318673622921484
6751900,1.31,MLG,MLG,MLG,MLG_MLG_MLG,0.5571806394157969,1104.9614238997958,0.5712790685170069
6751902,4.99,TTH,TTH,TTH,TTH_TTH_TTH,0.2723292658194717,629.6712872790092,0.3255480405814406
6751907,1.92,BTH,TTH,TTH,BTH_TTH_TTH,0.22151027871751985,522.7949309531357,0.27029160902851995
6751910,1.19,MLG,PTR,PTR,MLG_PTR_PTR,0.5987421061517323,1149.931740842453,0.5945292926589908
6751913,0.74,BTH,ORP,PTR,BTH_ORP_PTR,0.4061119232485051,775.3180988445483,0.4008492891535163
6751917,4.59,ORP,PTR,PTR,ORP_PTR_PTR,0.49407861791074636,975.724340915173,0.5048083681020973
6751918,0.58,MLG,MLG,MLG,MLG_MLG_MLG,0.7320229803469936,1384.9175426467991,0.7160199321201587
6751922,1.16,LUZ,LIP,TRN,LUZ_LIP_TRN,0.5285626053020749,1120.5117964793972,0.5642801596030147
6751927,0.79,LUZ,SRS,EPE,LUZ_SRS_EPE,0.4476245099979387,1146.9888167267254,0.5744138001328776
6751929,7.23,EPE,TRN,LIP,EPE_TRN_LIP,0.3843358497549662,886.4606653390377,0.446414011249996
6751930,4.21,TRN,SRS,EPE,TRN_SRS_EPE,0.3433695949191524,744.4857297721599,0.3728396222759446
6751931,2.03,LUZ,TRN,TRN,LUZ_TRN_TRN,0.49252730824594265,1106.5539242375307,0.5541639424934927
6751932,2.55,TRN,SRS,EPE,TRN_SRS_EPE,0.44097405924118804,987.6039364743816,0.49734889775306035
6751933,0.6,LUZ,SRS,TRN,LUZ_SRS_TRN,0.7358946451718122,1531.8368695945267,0.7714199493271247
6751934,2.69,TRN,SRS,EPE,TRN_SRS_EPE,0.47160764323031346,1037.3978015726027,0.5195304476911792
6751935,1.19,TRN,TRN,ORP,TRN_TRN_ORP,0.28895984464107477,583.9406587560185,0.2940675226774324
6751937,1.44,EPE,TRN,LIP,EPE_TRN_LIP,0.23437420318241056,606.6635243534722,0.3055105634970431
6751938,1.51,LU8,LUZ,MLG,LU8_LUZ_MLG,0.8673758159308709,1667.8714796473469,0.8147684070877588
6751939,2.9,LU6,MLG,MIE,LU6_MLG_MIE,0.8227865060697762,1609.294237414692,0.7861529610369723
6751941,1.5,LU8,LUZ,MLG,LU8_LUZ_MLG,0.730226570318758,1457.2853330001528,0.7118954091666229
6751946,3.34,LUZ,MLG,MLG,LUZ_MLG_MLG,0.7889169203489883,1533.0691688612305,0.7489164122720815
6751948,1.06,PTR,PTR,PTR,PTR_PTR_PTR,0.761878240252737,1440.5448724163261,0.7037175617903467
6751950,0.64,TTH,TTH,TTH,TTH_TTH_TTH,0.22397260838636493,596.6810088449558,0.28714433525949923
6751954,12.75,TRN,BTH,MIS,TRN_BTH_MIS,0.24625523609442007,629.7244506080184,0.3162689431722266
6751956,6.16,TRN,BTH,BTH,TRN_BTH_BTH,0.19605605533527667,480.6630383774211,0.24155925908312434
6751960,3.1,MLG,PTR,PTR,MLG_PTR_PTR,0.5746396580059189,1101.890479836318,0.5696913514925884
6751961,2.95,PTR,PTR,PTR,PTR_PTR_PTR,0.6028675528000145,1123.253899097531,0.5807365101668254
6751962,1.2,PTR,PTR,PTR,PTR_PTR_PTR,0.6319363570295642,1289.5694929621638,0.6667237812948142
6751965,1.33,BTH,BTH,TRN,BTH_BTH_TRN,0.1233802027620403,305.7143436344634,0.15615616943312244
6751968,1.63,TRN,BTH,BTH,TRN_BTH_BTH,0.20393690580501245,552.4325044875644,0.2822189577384469
6751970,1.84,TRN,BTH,BTH,TRN_BTH_BTH,0.17957286837015726,510.8536229578153,0.26097772281122095
6751972,0.92,BTH,TTH,TTH,BTH_TTH_TTH,0.40740887035057816,831.250459255755,0.4245953461447909
6751973,1.28,TR7,TRE,BTH,TR7_TRE_BTH,0.424543651777185,932.2951024864382,0.47620805178710873
6751975,0.64,BTH,BTH,TRN,BTH_BTH_TRN,0.20530163944124027,473.3765525452006,0.24191883617255786
6751979,0.77,TRN,BTH,BTH,TRN_BTH_BTH,0.18347461619419875,491.11992828369426,0.2509865789353744
6751981,2.58,TR7,TRE,BTH,TR7_TRE_BTH,0.42048540157363506,911.3801314907219,0.46552487050202973
6751985,2.8,BTH,BTH,TRN,BTH_BTH_TRN,0.28350471548759576,677.195912437249,0.3460806119711424
6751987,4.31,CZH,BTH,ORH,CZH_BTH_ORH,0.3472613169262166,752.7491652295544,0.38449758290299824
6751991,3.87,BTH,TRN,BTH,BTH_TRN_BTH,0.1695622693565706,453.96082068612606,0.23199643670107736
6751993,1.05,BTH,BTH,TRN,BTH_BTH_TRN,0.28654805210652945,602.5583301492319,0.3075895316488525
6751999,2,BTH,BTH,TRN,BTH_BTH_TRN,0.15341949702284066,370.5046905684797,0.18925050276789143
6752001,1.96,BTH,TTH,TTH,BTH_TTH_TTH,0.3953613052246202,809.9525245308712,0.4137165503907679
6752002,1.01,ORH,CZH,BTH,ORH_CZH_BTH,0.3020606629314447,565.8305015811495,0.28410763860713656
6752004,7.45,TRN,BTH,ORH,TRN_BTH_ORH,0.23367733149203904,519.5347418650563,0.26086219861458027
6752005,1.82,ORH,TRN,BTH,ORH_TRN_BTH,0.26485957251589154,544.1321034574422,0.2732127140047026
6752006,0.54,ORH,CZH,BTH,ORH_CZH_BTH,0.4136765305615916,839.9858709026174,0.42176305727356733
6752007,0.96,BTH,ORH,ORH,BTH_ORH_ORH,0.20435429508807956,479.5312492828726,0.24077615203030586
6752008,3.26,ORH,ORH,TRN,ORH_ORH_TRN,0.2250097548054774,475.25625055254665,0.2386296438605846
6752064,1.54,PTR,MIE,BTH,PTR_MIE_BTH,0.493743406817424,900.4778569232723,0.4566047153357954
6752067,2.04,MIS,BTH,BTH,MIS_BTH_BTH,0.17607603578486294,504.1305359193796,0.2540475205625114
6752074,1.43,MIS,MIE,BTH,MIS_MIE_BTH,0.32295219117618956,648.3187020362433,0.32753851205774714
6752075,1.46,PTR,MIE,BTH,PTR_MIE_BTH,0.29810341039129656,477.58289303469064,0.24216764382017614
6752076,3.4,PTR,PTR,PTR,PTR_PTR_PTR,0.44964759756105305,839.2604758906972,0.4255632581527304
6752078,1.71,PTR,PTR,PTR,PTR_PTR_PTR,0.4201364414354043,866.0061378281571,0.4391251633806364
6752085,0.31,PTR,PTR,PTR,PTR_PTR_PTR,0.5055632418561081,841.3870616900549,0.4266415846169375
6752086,0.95,MIS,BTH,BTH,MIS_BTH_BTH,0.1649752891273969,450.69703018173686,0.2271206659476548
6752094,3.36,MIE,BTH,MIE,MIE_BTH_MIE,0.2679810400810808,581.9292540380056,0.2950784845431641
6752099,1.43,MIS,BTH,MIS,MIS_BTH_MIS,0.44282601270345634,1065.323632570826,0.5336092992098368
6752102,0.45,BTH,MIS,AVP,BTH_MIS_AVP,0.31928245164667923,834.1343651819484,0.4178090492346135
6752105,0.88,BTH,MIS,BTH,BTH_MIS_BTH,0.19928102152986185,539.3762104633381,0.2704068607668429
6752106,1.01,BTH,MIS,BTH,BTH_MIS_BTH,0.42648695162045364,1014.277594545929,0.5084903912460403
6752110,1.09,MIS,BTH,MIS,MIS_BTH_MIS,0.38048214267852365,908.1411861861446,0.45487828029775856
6752113,2.38,MIS,BTH,MIS,MIS_BTH_MIS,0.21566905749640536,560.8196940863295,0.2811571774806952
6752114,1.9,BTH,MIS,MIS,BTH_MIS_MIS,0.18324800337792357,508.39086358428,0.25487289724231094
6752126,2.88,TRN,BTH,BTH,TRN_BTH_BTH,0.16754741861060055,430.3411332346775,0.21288744289697675
6752132,7.77,BTH,TRN,BTH,BTH_TRN_BTH,0.22163686851060305,572.352306114664,0.28313960594255344
6752142,0.38,TTH,TTH,TTH,TTH_TTH_TTH,0.46864210210212187,1085.7890771680734,0.5255898479894202
6752176,0.62,TTH,TTH,TTH,TTH_TTH_TTH,0.30956352524745123,732.668606249137,0.35465744635179813
6752181,0.36,PTR,PTR,PTR,PTR_PTR_PTR,0.5872185476768594,1199.231034877616,0.5805028532516304
6752188,2.09,MIS,BTH,MIE,MIS_BTH_MIE,0.28053160993059273,610.0717992041111,0.30934870643212864
6752189,1.21,MIS,BTH,BTH,MIS_BTH_BTH,0.16954610641731213,460.95410623381593,0.23228953502736574
6752209,3.46,BTH,ORH,ORH,BTH_ORH_ORH,0.36980862547468774,847.4652078147424,0.42551848711079443
6752210,4.13,BTH,ORH,BTH,BTH_ORH_BTH,0.23360850784661438,516.9988564999194,0.2595889120016207
6752214,1.04,BTH,BTH,LEC,BTH_BTH_LEC,0.35906785612829645,814.5154651723494,0.40927696875349623
6752217,2.24,BTH,MIS,MIS,BTH_MIS_MIS,0.2386766091732121,608.2577355941689,0.30609763635385817
6752218,1.36,MIS,BTH,MIS,MIS_BTH_MIS,0.22972068551315308,546.3991099587743,0.2720717690544647
6752225,4.8,BTH,TRN,BTH,BTH_TRN_BTH,0.23810653607424154,553.8560031117074,0.2758369656471703
6752226,1.88,MIS,TRN,BTH,MIS_TRN_BTH,0.17709394056787173,469.6605748512738,0.2339051073261584
6752228,2.16,MIS,TRN,BTH,MIS_TRN_BTH,0.21584806898413073,576.1922537217763,0.28696109097505534
6752232,1.35,BTH,TRN,BTH,BTH_TRN_BTH,0.2792871693477024,656.4459340333711,0.32692984013512105
6752240,7.94,BTH,MIE,BTH,BTH_MIE_BTH,0.2736468085926565,714.7654599897087,0.35597472000894814
6752241,4.97,BTH,MLC,LUZ,BTH_MLC_LUZ,0.2791498969500761,583.5518281352381,0.2906263806230118
6752245,0.76,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.28235642527676347,573.7192699549826,0.2857294705999134
6752247,4.9,TRN,BTH,BTH,TRN_BTH_BTH,0.2231453157515552,574.317426586558,0.2863131104024869
6752252,1.52,BTH,TRN,BTH,BTH_TRN_BTH,0.2399011534497058,548.9021734796785,0.2733698093351418
6752253,6.2,TRN,BTH,BTH,TRN_BTH_BTH,0.18718400453288186,509.0985814732559,0.2535464220662037
6752255,4.05,MIS,BTH,BTH,MIS_BTH_BTH,0.18116084858998824,467.9397654064242,0.2330480924106253
6752256,1.27,ORH,MIE,BTH,ORH_MIE_BTH,0.18709609167828067,455.43482591187075,0.22682025603005004
6752259,1.87,MIS,BTH,BTH,MIS_BTH_BTH,0.2781275557025719,761.3282897984336,0.3791644112178991
6752264,1.23,MIS,BTH,BTH,MIS_BTH_BTH,0.22519112342150682,542.4003714148532,0.27013171614354703
6752266,1.62,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.4110907660304146,775.5494948140777,0.38624699950316216
6752267,1.92,MIS,BTH,BTH,MIS_BTH_BTH,0.19499703198126878,538.3992500361156,0.2681390372268316
6752268,7.4,TRN,BTH,BTH,TRN_BTH_BTH,0.1711445786189576,466.6539610765088,0.23240772313993538
6752272,2.75,BTH,TRN,BTH,BTH_TRN_BTH,0.22973107674629886,559.1920953714492,0.27849450025737776
6752280,0.95,ML8,MLF,MLF,ML8_MLF_MLF,0.35134482238268533,690.8500640815738,0.34406413277600595
6752301,0.6,MIS,MIS,MIS,MIS_MIS_MIS,0.20074771574354142,563.9246279230183,0.2835474519679102
6752315,0.45,BTH,MIS,BTH,BTH_MIS_BTH,0.2077616735944596,569.287258245112,0.2862438409681137
6752316,5.85,MIS,MIS,MIS,MIS_MIS_MIS,0.1931138076948076,549.8685702957223,0.2764799129253026
6752317,3.99,BTH,MIS,BTH,BTH_MIS_BTH,0.24431044076553224,558.3016979426272,0.28065869338630783
6752319,1.55,BTH,BTH,BTH,BTH_BTH_BTH,0.23952070788450616,582.7196592350175,0.2929336213271216
6752322,4.93,BTH,BTH,BTH,BTH_BTH_BTH,0.25220502241663945,602.389409885765,0.3028216201227845
6752325,4.37,MIS,BTH,TRN,MIS_BTH_TRN,0.17362717168739525,474.6019048297673,0.2385827429488912
6752332,2.83,BTH,BTH,BTH,BTH_BTH_BTH,0.24369798217749852,588.0604878582775,0.2956184599878816
6752333,3.22,BTH,MIS,BTH,BTH_MIS_BTH,0.3076086902958296,764.2923078321293,0.38421033156774387
6752336,1.25,MIS,BTH,TRN,MIS_BTH_TRN,0.17961435983563603,480.64148839279045,0.24161884625583419
6752338,2.47,MIS,BTH,TRN,MIS_BTH_TRN,0.1619708077023205,436.56035501592606,0.21945922656968792
6752339,2.11,MIS,MIS,MIS,MIS_MIS_MIS,0.18647739627031076,529.8872457827662,0.26665872701104293
6752346,2.04,PTR,PTR,PTR,PTR_PTR_PTR,0.8092911553148537,1600.9893654997927,0.8101221949596964
6752349,4.3,PTR,PTR,PTR,PTR_PTR_PTR,0.8338665128543081,1612.8364221678867,0.8137430532818222
6752353,0.65,CPL,PTR,PTR,CPL_PTR_PTR,0.7391722399096308,1405.4078481179774,0.7090867106637749
6752364,3.65,MIS,BTH,TRN,MIS_BTH_TRN,0.20982214444340874,574.5742640645885,0.2906973374660591
6752366,0.84,BTH,BTH,BTH,BTH_BTH_BTH,0.4033388228894141,932.7665555099283,0.4719194212528157
6752367,5.68,MIS,MIS,BTH,MIS_MIS_BTH,0.25461733226729544,694.4501675959928,0.3524001831765958
6752375,6.78,MIS,MIS,BTH,MIS_MIS_BTH,0.2140810072546863,612.7963869828696,0.3100352543543723
6752376,6.15,TR8,TRE,ORP,TR8_TRE_ORP,0.37405107783121605,728.4409697089387,0.37208117269075985
6752389,2.21,PTR,PTR,PTR,PTR_PTR_PTR,0.6666978798832727,1420.3972743196346,0.7192742023842227
6752418,1.42,PTR,PTR,PTR,PTR_PTR_PTR,0.32655251475463787,741.8295358444726,0.3728896647326758
6752463,1.49,PTR,PTR,PTR,PTR_PTR_PTR,0.6956448216506312,1344.122765517156,0.6898238342818501
6752470,1.3,PTR,PTR,PTR,PTR_PTR_PTR,0.7393631274458695,1452.95208265055,0.7456766616821423
6752477,1.54,BTH,TRN,BTH,BTH_TRN_BTH,0.17788837123414147,461.7930785710447,0.232143736127252
6752479,2.9,BTH,SOJ,BTH,BTH_SOJ_BTH,0.2885784781934162,720.3626297843173,0.36506644159028445
6752480,0.9,BTH,MIS,BTH,BTH_MIS_BTH,0.24357080282085233,582.2273679194867,0.2950620487718583
6752482,1.01,MIS,BTH,MIS,MIS_BTH_MIS,0.24277573120099827,686.0853561615943,0.3476953540414889
6752483,6.12,MIS,BTH,TRN,MIS_BTH_TRN,0.2615825028338118,488.5938481412462,0.24623257922704814
6752487,1.21,BTH,SOG,BTH,BTH_SOG_BTH,0.3349368060498012,752.510539351209,0.3813584068656976
6752488,0.32,BTH,SOG,BTH,BTH_SOG_BTH,0.2223254264178821,491.49796774421526,0.2490820688282508
6752489,1.67,BTH,TRN,MIS,BTH_TRN_MIS,0.14999534454033733,414.1383824476692,0.2081876836971866
6752490,0.36,PTR,PTR,PTR,PTR_PTR_PTR,0.5133692483648078,974.4696547985972,0.4938431764867511
6752492,1.03,SRS,BTH,MIS,SRS_BTH_MIS,0.2382326564555189,532.8816120776761,0.2687835651784098
6752493,0.72,MIS,BTH,MIS,MIS_BTH_MIS,0.2840802085305489,734.3340602877056,0.37214690385597005
6752494,2.89,BTH,TRN,BTH,BTH_TRN_BTH,0.3166640840825548,748.9531100316958,0.3764993050239805
6752505,3.87,PTR,TTH,TTH,PTR_TTH_TTH,0.4701517874031931,1080.1788680190132,0.5465850644394905
6752512,1.36,PTR,PTR,PTR,PTR_PTR_PTR,0.4335564707238257,904.0859546078865,0.4574796771061177
6752513,2.74,PTR,PTR,PTR,PTR_PTR_PTR,0.7405818126982163,1479.177227724185,0.748483611622385
6752575,2.42,CZH,BTH,BTH,CZH_BTH_BTH,0.29235008460243284,618.3465353420288,0.31084327937486983
6752584,0.4,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.4542501903413282,822.3925568000493,0.4144543390555804
6752591,2.71,MIS,BTH,MIS,MIS_BTH_MIS,0.1623436665619725,427.7041188557508,0.2155464886275816
6752599,0.39,TRE,TRE,TRE,TRE_TRE_TRE,0.4826616376386503,889.1226005733382,0.4480837243880799
6752601,1.8,MIS,BTH,TRN,MIS_BTH_TRN,0.2506223366925806,709.1952100611732,0.3594070000652652
6752602,3.16,BTH,MIS,BTH,BTH_MIS_BTH,0.19186492810286307,504.08168164761264,0.25403785390543343
6752603,7.01,BTH,TRN,BTH,BTH_TRN_BTH,0.29421968491710127,721.7690104322178,0.36374392702853214
6752631,1.97,PTR,PTR,PTR,PTR_PTR_PTR,0.6708881933011428,1264.0432571637002,0.6300407527208365
6752633,1.6,MIS,BTH,ORH,MIS_BTH_ORH,0.3607896262358261,937.3286403892727,0.4699133744456165
6752634,0.45,BTH,MIS,BTH,BTH_MIS_BTH,0.33201008144589667,882.7017703809865,0.44213594695879027
6752635,4.37,BTH,TRN,AVP,BTH_TRN_AVP,0.28309660856779595,697.22609185536,0.34954214718032556
6752638,1.07,BTH,MIS,BTH,BTH_MIS_BTH,0.4528565510133644,1092.2449375704846,0.5475779595529386
6752641,2.41,LEC,BTH,MIS,LEC_BTH_MIS,0.41827104169632767,966.6721929456372,0.4841958402805487
6752642,0.57,BTH,MIS,LUZ,BTH_MIS_LUZ,0.3358378679571714,714.5681019239444,0.35791957715721584
6752649,7.84,MIS,BTH,MIS,MIS_BTH_MIS,0.2039118264055799,573.2592839582379,0.28739354901736386
6752651,0.93,MIS,BTH,MIS,MIS_BTH_MIS,0.4279957438212273,1007.8036637289803,0.5047981573878906
6752652,0.93,BTH,LUZ,LUZ,BTH_LUZ_LUZ,0.5901054727669214,1208.2594768084787,0.6052043463332746
6752656,0.53,BTH,MIS,BTH,BTH_MIS_BTH,0.28541180902014457,779.5363516936548,0.39046148383288504
6752657,3.78,MIS,BTH,MIS,MIS_BTH_MIS,0.3364895471858601,881.0761551984027,0.4417121715825355
6752658,1.22,MIS,BTH,ORH,MIS_BTH_ORH,0.3778030989909649,951.9579457166208,0.477247521654982
6752663,0.85,BTH,MIS,BTH,BTH_MIS_BTH,0.31960341374860257,817.2227702455581,0.4097003901218678
6752669,0.84,BTH,MIS,BTH,BTH_MIS_BTH,0.3546801753454863,900.5760921251177,0.4510890049855988
6752673,0.82,ORH,TRN,BTH,ORH_TRN_BTH,0.17640374603793835,432.0330662705373,0.21692696649496435
6752674,1.96,ORH,CZH,BTH,ORH_CZH_BTH,0.3251725718557626,633.3485498427051,0.31800894509618266
6752675,6.87,BTH,TRN,BTH,BTH_TRN_BTH,0.15538771386274736,388.21688436110384,0.19492654067789736
6752676,2,FVL,BTH,ORH,FVL_BTH_ORH,0.19632544703406096,476.2005581166618,0.23910378760400233
6752682,1.28,BTH,BTH,ORH,BTH_BTH_ORH,0.25352189067240566,588.6880788622803,0.29558459555356387
6752686,1.38,ORH,CZH,BTH,ORH_CZH_BTH,0.29154822187887475,567.4538465950087,0.2849227320268858
6752687,2.37,BTH,TRN,BTH,BTH_TRN_BTH,0.18855480221456264,446.9730938020336,0.22442846372927394
6752688,2.16,FVL,BTH,BTH,FVL_BTH_BTH,0.17693228466069832,419.6243244407038,0.210696446348899
6752689,5.49,TRN,BTH,ORH,TRN_BTH_ORH,0.1972624887739169,443.71133363088353,0.2227907100603948
6752690,1.96,ORH,TRN,BTH,ORH_TRN_BTH,0.26122547895275033,553.4294229835433,0.27788096622609293
6752691,4.17,BTH,ORH,ORH,BTH_ORH_ORH,0.2055913693559073,468.57983142191625,0.23527736492147747
6752708,1.29,PTR,TTH,MCR,PTR_TTH_MCR,0.3290909946353236,747.1122184902829,0.380988625968471
6752709,2.12,TTH,AVP,PTR,TTH_AVP_PTR,0.4842835470643235,932.7367286863692,0.47564753441007773
6752716,1.17,TTH,TTH,MCR,TTH_TTH_MCR,0.3598418863947496,851.1669312550533,0.4350836494324553
6752727,0.75,AVP,PTR,PTR,AVP_PTR_PTR,0.6960248613114864,1362.477649173013,0.6964459333473755
6752742,1.18,BTH,SOG,BTH,BTH_SOG_BTH,0.19473543858100442,503.755555726213,0.25340545343831994
6752743,6.56,BTH,BTH,BTH,BTH_BTH_BTH,0.29452309765125484,598.2388501039244,0.3011838102652174
6752787,1.88,PTR,AVH,PTR,PTR_AVH_PTR,0.3089111969017752,639.4194627739832,0.32117323391855496
6752790,4.14,PTR,PTR,TTH,PTR_PTR_TTH,0.532358118575572,1097.0513243822552,0.5495918758102946
6752791,1.13,TTH,ORH,TTH,TTH_ORH_TTH,0.4364003411840847,943.8066055900812,0.471232993991853
6752794,1.96,SGH,AVH,PTR,SGH_AVH_PTR,0.5090687412536923,998.1324451651562,0.5013507469759981
6752809,1.08,TR8,TRE,TRE,TR8_TRE_TRE,0.6609056435847231,1304.8843170180007,0.6586730090645856
6752811,0.8,BTH,PTR,MIE,BTH_PTR_MIE,0.5476131127520233,973.4665159456853,0.49533300791950957
6752813,2.58,PTR,TTH,PTR,PTR_TTH_PTR,0.5544231324621112,1145.0409270996977,0.5826359277085632
6752816,1.38,TTH,PTR,MIE,TTH_PTR_MIE,0.4745630367772145,868.5062200333325,0.4419256248870476
6752817,5.76,PTR,PTR,PTR,PTR_PTR_PTR,0.6238145009129692,1323.9220146785156,0.6736567339909981
