date,day_num,plot,ndvi,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020,crop,year
2020-12-09,1074,6779432,0.1369138280961844,4.19,ORH,ORH,ORH,ORH,2020
2020-01-29,759,6882025,0.20129801131711228,11,BTH,MIS,ORH,ORH,2020
2020-10-22,1026,6872472,0.2837124837590955,0.96,BTH,SGH,ORH,ORH,2020
2020-04-06,827,6815676,0.7938113903203413,2.3,CZH,BTH,ORH,ORH,2020
2020-08-20,963,6799026,0.24354243542435425,0.48,BTH,BTH,ORH,ORH,2020
2020-02-15,776,6832717,0.6975916209315198,0.75,SGH,BTH,ORH,ORH,2020
2020-09-30,1004,6828425,0.36299346992771503,1.55,LIH,BTH,ORH,ORH,2020
2020-01-25,755,6822688,0.799123626100215,4.43,BTH,BTH,ORH,ORH,2020
2020-09-06,980,6802301,0.5990704450862305,4.8,BTH,BTH,ORH,ORH,2020
2020-08-03,946,13276475,0.195834909123514,6.55,BTH,BTH,ORH,ORH,2020
2020-01-27,757,6856136,0.3317106109346107,1.34,CZH,BTH,ORH,ORH,2020
2020-08-11,954,10907706,0.26848353563838034,5.9,CZH,BTH,ORH,ORH,2020
2020-05-31,882,10903620,0.7449490638825667,3.73,MIS,TRN,ORH,ORH,2020
2020-05-17,868,6834643,0.8455240454956351,8.47,CZH,BTH,ORH,ORH,2020
2020-08-27,970,13279795,0.16922454787014465,1.7,LIH,BTH,ORH,ORH,2020
2020-07-25,937,10891302,0.2850023521186105,1.37,BTH,BTH,ORH,ORH,2020
2020-12-22,1087,6776544,0.5100253406884806,1.34,MIE,MIE,ORH,ORH,2020
2020-05-14,865,13284029,0.8876614850473107,5,MIE,BTH,ORH,ORH,2020
2020-01-10,740,6837457,0.4875320964353917,1.57,BTH,BTH,ORH,ORH,2020
2020-03-21,811,6779429,0.6548546656863706,2.88,MLG,MIE,ORH,ORH,2020
2020-09-20,994,6813868,0.44495922662048853,1.18,BTH,BTH,ORH,ORH,2020
2020-08-31,974,6858795,0.5954790132184142,1.24,BTH,BTH,ORH,ORH,2020
2020-12-24,1089,6763295,0.4955468751605353,2.51,CZH,BTH,ORH,ORH,2020
2020-08-10,953,10898394,0.1755663192567274,0.45,BTH,BTH,ORH,ORH,2020
2020-12-01,1066,6830885,0.22254566829117564,0.75,BTH,BTH,ORH,ORH,2020
2020-06-21,903,6827959,0.3021158231133595,1.71,BTH,BTH,ORH,ORH,2020
2020-03-08,798,10912447,0.6089998297454461,4.94,BTH,BTH,ORH,ORH,2020
2020-01-15,745,10896252,0.30629903285847093,6.33,BTH,BTH,ORH,ORH,2020
2020-06-13,895,13287283,0.6628399462274335,2.9,BTH,BTH,ORH,ORH,2020
2020-08-11,954,6872073,0.33114741422643007,1.39,BTH,BTH,ORH,ORH,2020
2020-01-24,754,6786039,0.6761192692819608,1.75,BTH,ORH,ORH,ORH,2020
2020-03-09,799,6833629,0.7710040585097715,0.67,BTH,BTH,ORH,ORH,2020
2020-08-29,972,6819088,0.28573998503869164,0.95,BTH,BTH,ORH,ORH,2020
2020-08-29,972,6855984,0.14105651304280814,1.32,BTH,BTH,ORH,ORH,2020
2020-01-30,760,13276913,0.3876900847849049,1.21,BTH,BTH,ORH,ORH,2020
2020-06-10,892,6794402,0.272911531245214,0.67,BTH,BTH,TRN,TRN,2020
2020-04-27,848,6764635,0.14405216127384005,2.95,BTH,BTH,TRN,TRN,2020
2020-07-25,937,6775161,0.747792518132339,3.36,TRN,BTH,TRN,TRN,2020
2020-01-22,752,6764981,0.2953046850197065,0.9,BTH,MIS,TRN,TRN,2020
2020-12-05,1070,267889,0.18334984576988028,5.67,CZH,BTH,TRN,TRN,2020
2020-05-20,871,13271846,0.1721762524579177,4.01,BTH,ORH,TRN,TRN,2020
2020-12-10,1075,10891079,0.18909547167797824,1.84,MIS,BTH,TRN,TRN,2020
2020-11-05,1040,6843571,0.2001320546319696,1.02,BTH,BTH,TRN,TRN,2020
2020-02-02,763,6808527,0.27717887118106743,6.34,MIS,BTH,TRN,TRN,2020
2020-03-29,819,6814723,0.1836096501357886,8.17,BTH,BTH,TRN,TRN,2020
2020-07-05,917,13276278,0.7641825919471444,1.13,BTH,ORH,TRN,TRN,2020
2020-09-24,998,6876358,0.1160435883982012,0.81,BTH,ORH,TRN,TRN,2020
2020-05-17,868,10901745,0.17083303604236152,1.32,TRN,BTH,TRN,TRN,2020
2020-11-03,1038,6815863,0.2488456785432955,4.13,BTH,ORH,TRN,TRN,2020
2020-10-02,1006,13287545,0.2512499404319415,19.14,BTH,BTH,TRN,TRN,2020
2020-01-02,732,6835052,0.6320556848207328,0.99,BTH,ORH,TRN,TRN,2020
2020-10-24,1028,6807906,0.2556545382518254,6.26,TRN,BTH,TRN,TRN,2020
2020-12-04,1069,6806731,0.22271463761923813,1.37,BTH,MIS,TRN,TRN,2020
2020-08-29,972,6815625,0.5975567207353393,6.23,MIS,BTH,TRN,TRN,2020
2020-06-28,910,6794411,0.8279720723418724,4.66,AVP,AVP,TRN,TRN,2020
2020-06-07,889,6848262,0.3652988080352649,3.09,MIS,MIS,TRN,TRN,2020
2020-02-23,784,6832568,0.5532057448321207,3.05,TTH,MCR,TRN,TRN,2020
2020-05-13,864,6811291,0.15687787254245864,1.93,BTH,MIS,TRN,TRN,2020
2020-03-08,798,6765993,0.4048150101525112,5.43,AVP,TRN,TRN,TRN,2020
2020-11-03,1038,6806727,0.38521434358402307,2.65,MIS,BTH,TRN,TRN,2020
2020-09-23,997,10908255,0.1957026005774247,1.25,BTH,ORH,TRN,TRN,2020
2020-04-12,833,6894965,0.16079255777920232,5.7,BTH,PPR,TRN,TRN,2020
2020-03-03,793,6761115,0.18235391173805837,3.17,BTH,BTH,TRN,TRN,2020
2020-06-14,896,6810031,0.658591433727125,3.01,BTH,BTH,TRN,TRN,2020
2020-01-04,734,6783881,0.4392346370955765,1.49,BTH,BTH,TRN,TRN,2020
2020-07-30,942,6804735,0.7833938678872957,2.68,BTH,BTP,TRN,TRN,2020
2020-01-25,755,6813108,0.3947646348650501,4.81,CZH,BTH,TRN,TRN,2020
2020-10-22,1026,6874693,0.3178483288226067,1.56,BTH,BTH,TRN,TRN,2020
2020-02-22,783,6802730,0.1285934347175732,1.13,TRN,BTH,TRN,TRN,2020
2020-06-19,901,6826842,0.5755080333770959,1.15,MIS,BTH,TRN,TRN,2020
2020-06-26,908,6861584,0.7492278102887058,5.93,BTH,ORH,TRN,TRN,2020
2020-11-05,1040,10908255,0.1957026005774247,1.25,BTH,ORH,TRN,TRN,2020
2020-07-15,927,6811998,0.6528331124854987,3.31,BTH,BTH,TRN,TRN,2020
2020-03-29,819,10893846,0.16176983185837562,3.8,BTH,ORH,TRN,TRN,2020
2020-06-21,903,6883933,0.18555261332929784,0.73,ORP,BTH,TRN,TRN,2020
2020-05-26,877,6876442,0.35580554072251974,1.28,BTH,BTH,TRN,TRN,2020
2020-04-20,841,13278759,0.27284477521536465,0.49,MIS,BTH,TRN,TRN,2020
2020-11-11,1046,13300094,0.15713996338360817,0.58,BTH,BTH,TRN,TRN,2020
2020-08-10,953,10902282,0.7108026981464096,2.68,BTH,BTH,TRN,TRN,2020
2020-04-10,831,6828207,0.12530337108892728,6.99,BTH,ORH,TRN,TRN,2020
2020-08-12,955,13283097,0.5660441577010504,5.52,BTH,BTH,TRN,TRN,2020
2020-10-29,1033,6840453,0.35257330021126454,2.51,BTH,BTH,TRN,TRN,2020
2020-08-31,974,6813860,0.40483847109961824,2.08,BTH,ORH,TRN,TRN,2020
2020-02-11,772,6799522,0.2161981797296,3.07,BTH,BTH,TRN,TRN,2020
2020-04-20,841,6889331,0.135746236202225,1.76,TRN,BTH,TRN,TRN,2020
2020-12-30,1095,6812113,0.11801930846531912,1.88,BTH,ORH,TRN,TRN,2020
2020-05-27,878,13276131,0.4132029463386585,0.94,TRN,BTH,TRN,TRN,2020
2020-02-12,773,6860985,0.1384645800886738,3.12,BTH,ORH,TRN,TRN,2020
2020-09-11,985,6859330,0.19516829420632367,2.35,BTH,BTH,TRN,TRN,2020
2020-07-25,937,6816453,0.8259017243636052,3.48,BTH,BTH,TRN,TRN,2020
2020-02-04,765,6775181,0.20077285079167315,2.93,BTH,BTH,TRN,TRN,2020
2020-12-21,1086,6845777,0.32974138072527154,1.77,BTH,BTH,TRN,TRN,2020
2020-08-21,964,10904656,0.752953577864931,7.21,MIS,BTH,TRN,TRN,2020
2020-08-29,972,6889340,0.2536324370053854,1.65,BTH,BTH,TRN,TRN,2020
2020-02-18,779,6799141,0.18542636725049513,0.96,BTH,BTH,TRN,TRN,2020
2020-03-08,798,6771326,0.17203100921382872,6.97,TRN,BTH,TRN,TRN,2020
2020-02-15,776,10910279,0.18408225475576773,2.81,MIS,BTH,TRN,TRN,2020
2020-01-20,750,13284999,0.6974956774081835,0.82,BTH,BTH,TRN,TRN,2020
2020-09-06,980,6826739,0.23078884275529837,1.93,MIS,BTH,TRN,TRN,2020
2020-10-24,1028,13277134,0.19447466311775669,7.39,BTH,ORH,TRN,TRN,2020
2020-01-27,757,6792308,0.40796727997533594,2.06,BTH,BTH,TRN,TRN,2020
2020-11-11,1046,6806348,0.18531052846196383,16.93,CZH,BTH,TRN,TRN,2020
2020-03-04,794,6807843,0.48193607398834826,3.57,TTH,ORH,TRN,TRN,2020
2020-04-10,831,6839908,0.2022842611428912,1.28,BTH,BTH,TRN,TRN,2020
2020-04-21,842,6813066,0.1811142174607278,2.85,BTH,BTH,TRN,TRN,2020
2020-01-07,737,6865251,0.2368727629270704,3.62,BTH,ORH,TRN,TRN,2020
2020-05-02,853,6887121,0.11711130248341478,2.12,BTH,ORH,TRN,TRN,2020
2020-06-23,905,6844736,0.48210745288352674,3.03,BTH,BTH,TRN,TRN,2020
2020-02-27,788,6884118,0.16463036878193715,4.07,BTH,BTH,TRN,TRN,2020
2020-03-19,809,6770469,0.12322021291906876,3.28,CZH,BTH,TRN,TRN,2020
2020-11-28,1063,6790476,0.2288124191227152,1.62,BTH,BTH,TRN,TRN,2020
2020-06-29,911,6814374,0.7847495425249074,2.56,BTH,ORH,TRN,TRN,2020
2020-02-23,784,6807852,0.5123755291862064,2.96,TTH,ORH,TRN,TRN,2020
2020-03-03,793,13273865,0.7410916527983438,2.44,MIS,MIS,TRN,TRN,2020
2020-05-27,878,6808504,0.2796182182529328,1.94,BTH,BTH,TRN,TRN,2020
2020-07-13,925,6860894,0.6568707677112327,4.78,BTH,ORH,TRN,TRN,2020
2020-05-11,862,13283097,0.14199426798174083,5.52,BTH,BTH,TRN,TRN,2020
2020-09-15,989,6861345,0.27063288323220236,7,MIS,BTH,TRN,TRN,2020
2020-10-03,1007,6808196,0.22086146946932844,1.87,BTH,BTH,TRN,TRN,2020
2020-09-16,990,6778653,0.13126256331984804,1.51,BTH,BTH,TRN,TRN,2020
2020-05-03,854,13281578,0.18983093778332763,2.59,BTH,BTH,TRN,TRN,2020
2020-03-13,803,6889340,0.17526149329093746,1.65,BTH,BTH,TRN,TRN,2020
2020-03-15,805,13281968,0.5810344785983484,0.99,ORH,ORH,TRN,TRN,2020
2020-09-01,975,10897852,0.28243510398704536,1.49,ORH,BTH,TRN,TRN,2020
2020-10-20,1024,13294182,0.2926396874239967,3.55,BTH,ORH,TRN,TRN,2020
2020-05-21,872,6759890,0.19179764990547724,5.35,BTH,BTH,TRN,TRN,2020
2020-01-28,758,13291636,0.4945435588175283,0.6,BTH,BTH,TRN,TRN,2020
2020-04-12,833,6865168,0.14124352407609023,2.88,BTH,BTH,TRN,TRN,2020
2020-06-09,891,10902919,0.5186063465055752,1.13,TTP,BTH,TRN,TRN,2020
2020-01-19,749,6869189,0.5065776180152463,0.7,SOJ,TTH,TRN,TRN,2020
2020-11-28,1063,13276585,0.2635941883456852,2.37,BTH,BTH,TRN,TRN,2020
2020-01-14,744,13293541,0.7961092771556968,0.88,TTH,ORP,TRN,TRN,2020
2020-10-18,1022,13287866,0.20836906250963935,2.72,TTH,ORH,TRN,TRN,2020
2020-07-09,921,6828071,0.8682224971986094,3.45,MIS,BTH,TRN,TRN,2020
2020-03-03,793,6791548,0.1463680957741979,6.21,BTH,MIS,TRN,TRN,2020
2020-01-25,755,6859162,0.24618096949509247,1.89,BTH,BTH,TRN,TRN,2020
2020-04-05,826,10890627,0.12107963387863822,2.75,MIS,BTH,TRN,TRN,2020
2020-04-09,830,6828091,0.1939317173616497,2.7,BTH,BTH,TRN,TRN,2020
2020-10-17,1021,13277183,0.29295473835126057,3.58,BTH,BTH,TRN,TRN,2020
2020-04-29,850,6802178,0.2277817252039484,0.92,BTH,ORH,TRN,TRN,2020
2020-12-13,1078,13284999,0.4194913237620205,0.82,BTH,BTH,TRN,TRN,2020
2020-12-11,1076,10910745,0.3414001796811681,0.98,ORH,ORH,TRN,TRN,2020
2020-08-05,948,6889212,0.5865643328171217,0.55,BTH,PPR,TRN,TRN,2020
2020-03-15,805,13279671,0.19729897243107833,10.3,BTH,ORH,TRN,TRN,2020
2020-09-07,981,10907962,0.51067703716849,4.21,MIS,BTH,TRN,TRN,2020
2020-06-18,900,13278113,0.4738031817867568,2.05,BTH,BTH,TRN,TRN,2020
2020-12-02,1067,6807504,0.3842885218488762,1.02,BTH,BTH,TRN,TRN,2020
2020-06-04,886,6860667,0.23951475899856553,2.14,BTH,BTH,TRN,TRN,2020
2020-06-30,912,6778653,0.607113402047403,1.51,BTH,BTH,TRN,TRN,2020
2020-05-03,854,6800804,0.19086763091175812,2.02,BTH,BTH,TRN,TRN,2020
2020-08-29,972,6775215,0.4625333133519601,1.3,BTH,BTH,TRN,TRN,2020
2020-10-04,1008,6759792,0.4949967860477064,1.55,BTH,BTH,TRN,TRN,2020
2020-01-14,744,13276740,0.216094208153944,1.36,BTH,BTH,TRN,TRN,2020
2020-11-24,1059,6755350,0.2070963714193849,2,TRN,BTH,TRN,TRN,2020
2020-07-30,942,6806726,0.7693470053862953,4.31,MIS,BTH,TRN,TRN,2020
2020-05-18,869,6896579,0.16104202842400242,5.3,BTH,BTH,TRN,TRN,2020
2020-04-27,848,6792302,0.1723418734492998,4.59,BTH,BTH,TRN,TRN,2020
2020-07-07,919,6817686,0.8603653388214809,1.64,LEC,BTH,TRN,TRN,2020
2020-04-10,831,10900881,0.1925049969512141,2.51,BTH,BTH,TRN,TRN,2020
2020-07-17,929,6806704,0.6860017944982002,6.09,BTH,TTH,TRN,TRN,2020
2020-06-09,891,6774810,0.2970178991934938,0.7,BTH,ORH,TRN,TRN,2020
2020-10-03,1007,6870349,0.1923554308357876,1.53,BTH,ORH,TRN,TRN,2020
2020-04-18,839,6783840,0.19797190012638477,0.41,BTH,BTH,TRN,TRN,2020
2020-09-20,994,6789229,0.2593854379024524,0.53,BTH,BTH,TRN,TRN,2020
2020-01-07,737,6798741,0.4523275842018909,0.47,BTH,BTH,TRN,TRN,2020
2020-01-03,733,6800578,0.22138633147336387,6.59,BTH,BTH,TRN,TRN,2020
2020-01-27,757,10913068,0.5410059259491266,1.12,TRN,BTH,TRN,TRN,2020
2020-10-11,1015,13281969,0.20195999263098308,1.54,ORH,ORH,TRN,TRN,2020
2020-03-31,821,6806727,0.17766800786462983,2.65,MIS,BTH,TRN,TRN,2020
2020-09-29,1003,6889220,0.4151102334250176,0.5,BTH,PPR,TRN,TRN,2020
2020-07-18,930,10909732,0.44011264760273294,3.65,BTH,BTH,TRN,TRN,2020
2020-06-10,892,6840280,0.2679256492306471,8.42,BTH,BTH,TRN,TRN,2020
2020-07-17,929,6862356,0.5990239822149702,3.73,TRN,BTH,TRN,TRN,2020
2020-05-07,858,6760688,0.14617581020371778,2.72,BTH,BTH,TRN,TRN,2020
2020-03-14,804,13279040,0.1388163135911418,0.99,BTH,TRN,TRN,TRN,2020
2020-07-15,927,10910478,0.7847536460477708,0.94,ORH,ORH,TRN,TRN,2020
2020-08-20,963,13285035,0.4852413148784388,0.68,BTH,BTH,TRN,TRN,2020
2020-01-12,742,6833987,0.23174409363130685,5.26,MIS,BTH,TRN,TRN,2020
2020-09-17,991,10891060,0.12570862366835606,2.51,MIS,BTH,TRN,TRN,2020
2020-01-14,744,13284964,0.249310977702853,5.77,BTH,BTH,TRN,TRN,2020
2020-04-03,824,6854722,0.13644068627717698,6.05,BTH,BTH,TRN,TRN,2020
2020-11-22,1057,6786142,0.18340623262950545,1.24,MIS,BTH,TRN,TRN,2020
2020-10-04,1008,13286905,0.11162133820920832,0.76,TTH,BTH,TRN,TRN,2020
2020-08-05,948,6861232,0.7438017522195683,2.51,BTH,BTH,TRN,TRN,2020
2020-06-05,887,6794493,0.31572098198028,0.88,BTH,BTH,TRN,TRN,2020
2020-05-23,874,10909461,0.2151583886947092,0.72,BTH,BTH,TRN,TRN,2020
2020-09-14,988,6751862,0.17942677350410074,0.41,BTH,BTH,TRN,TRN,2020
2020-04-29,850,6878068,0.1409106073648025,2.02,BTH,BTH,TRN,TRN,2020
2020-05-03,854,6860664,0.14746176565887717,0.89,BTH,ORH,TRN,TRN,2020
2020-02-04,765,6775067,0.21960036798863616,6.2,BTH,BTH,TRN,TRN,2020
2020-06-15,897,6875787,0.4383078389576923,0.61,BTH,BTH,TRN,TRN,2020
2020-07-20,932,6808040,0.7953258820888877,1.21,BTH,ORH,TRN,TRN,2020
2020-07-14,926,6829256,0.6373999552666973,3.79,ORH,BTH,TRN,TRN,2020
2020-05-04,855,6781255,0.2099576066043953,1.14,MIS,BTH,TRN,TRN,2020
2020-03-17,807,6808196,0.1531205160704352,1.87,BTH,BTH,TRN,TRN,2020
2020-04-09,830,6894925,0.17363116610741328,1.77,MIS,BTH,TRN,TRN,2020
2020-06-17,899,6773702,0.4640133035030686,2.02,MIS,BTH,TRN,TRN,2020
2020-03-15,805,6814723,0.20376563706305795,8.17,BTH,BTH,TRN,TRN,2020
2020-03-31,821,6817606,0.19736092603205335,3.8,MIS,BTH,TRN,TRN,2020
2020-01-05,735,13285051,0.831293151260854,5.08,CZH,BTH,TRN,TRN,2020
2020-02-22,783,13275975,0.25980301475605194,1.16,MIS,MIS,TRN,TRN,2020
2020-09-24,998,6765991,0.2262005211747516,1.37,MIS,TRN,TRN,TRN,2020
2020-09-14,988,6862356,0.4387425333596573,3.73,TRN,BTH,TRN,TRN,2020
2020-09-24,998,13277763,0.18145833771261297,5.83,BTH,BTH,TRN,TRN,2020
2020-01-03,733,6774065,0.23260977880999237,1.27,SOJ,BTH,TRN,TRN,2020
2020-05-16,867,6828510,0.19596571388587863,2.37,BTH,BTH,TRN,TRN,2020
2020-10-12,1016,13288758,0.15357599687642057,4.67,BTH,BTH,TRN,TRN,2020
2020-03-23,813,6762300,0.16382005853578852,3.5,BTH,BTH,TRN,TRN,2020
2020-11-04,1039,13277763,0.18145833771261297,5.83,BTH,BTH,TRN,TRN,2020
2020-01-30,760,6799522,0.43038496484400574,3.07,BTH,BTH,TRN,TRN,2020
2020-09-03,977,6876358,0.22521429463537185,0.81,BTH,ORH,TRN,TRN,2020
2020-01-20,750,10893276,0.26553239308816623,0.95,MIS,BTH,TRN,TRN,2020
2020-06-11,893,6828205,0.24843236550840384,2.45,BTH,ORH,TRN,TRN,2020
2020-08-29,972,6792302,0.3605391888812544,4.59,BTH,BTH,TRN,TRN,2020
2020-09-28,1002,10896291,0.20731663370077677,4.12,MIS,BTH,TRN,TRN,2020
2020-02-13,774,6838435,0.1806134479041744,4.48,BTH,ORH,TRN,TRN,2020
2020-06-02,884,6829397,0.37933222551830137,2.45,BTH,BTH,TRN,TRN,2020
2020-05-08,859,6872650,0.16738260922280793,0.95,BTH,ORH,TRN,TRN,2020
2020-03-07,797,6869152,0.21098900653344788,3.85,BTH,BTH,TRN,TRN,2020
2020-07-25,937,6813077,0.8059440000847742,2.88,BTH,MIS,TRN,TRN,2020
2020-09-26,1000,6759573,0.23810784916326055,1.12,MIS,BTH,TRN,TRN,2020
2020-12-23,1088,6824226,0.15589319435051904,0.56,BTH,BTH,TRN,TRN,2020
2020-07-03,915,13275386,0.8797103087562957,5.27,BTH,BTH,TRN,TRN,2020
2020-04-08,829,6800543,0.16630920607225008,1.58,BTH,ORH,TRN,TRN,2020
2020-07-19,931,6840346,0.7694105998594826,5.69,TRN,BTH,TRN,TRN,2020
2020-11-23,1058,6798741,0.4851241407434445,0.47,BTH,BTH,TRN,TRN,2020
2020-12-15,1080,10893303,0.11908278188942312,5.55,BTH,BTH,TRN,TRN,2020
2020-07-27,939,6760591,0.7373081949856257,5.72,BTH,BTH,TRN,TRN,2020
2020-06-13,895,10895090,0.22227713327261064,1.92,BTH,BTH,TRN,TRN,2020
2020-10-18,1022,6783721,0.3430551798120032,4.33,BTH,BTH,TRN,TRN,2020
2020-03-07,797,6774356,0.24898208779390457,1.3,MIS,BTH,TRN,TRN,2020
2020-07-15,927,13294720,0.8624598357392572,3.07,BTH,MIS,TRN,TRN,2020
2020-12-01,1066,13278666,0.17397565751516117,2.5,MIS,BTH,TRN,TRN,2020
2020-05-05,856,6814723,0.1703524985359054,8.17,BTH,BTH,TRN,TRN,2020
2020-06-19,901,6859158,0.33692434927111503,3.47,BTH,BTH,TRN,TRN,2020
2020-11-15,1050,6759089,0.18464073686699684,1.62,BTH,BTH,TRN,TRN,2020
2020-02-20,781,6786567,0.2379134237098337,2.13,MIS,BTH,TRN,TRN,2020
2020-11-08,1043,13273124,0.3255906530043753,2.63,BTH,BTH,TRN,TRN,2020
2020-11-29,1064,6872650,0.475930019863681,0.95,BTH,ORH,TRN,TRN,2020
2020-10-22,1026,6751933,0.7126933005653671,0.6,LUZ,SRS,TRN,TRN,2020
2020-11-06,1041,6876369,0.19979191902120397,7.07,BTH,BTH,TRN,TRN,2020
2020-05-18,869,6832469,0.2441420078359181,5.61,TRN,BTH,TRN,TRN,2020
2020-04-20,841,6795108,0.13281312542464138,3.59,BTH,ORH,TRN,TRN,2020
2020-10-06,1010,6775181,0.16413986730627927,2.93,BTH,BTH,TRN,TRN,2020
2020-12-10,1075,6762086,0.2188068276959042,1.53,BTH,BTH,TRN,TRN,2020
2020-06-07,889,10904240,0.2098671759769275,2.72,BTH,BTH,TRN,TRN,2020
2020-04-20,841,6808144,0.1509588942433984,3.51,LU6,LUZ,TRN,TRN,2020
2020-09-06,980,6756408,0.2032379044304039,5.4,MIS,BTH,TRN,TRN,2020
2020-08-13,956,6786228,0.31468808603337967,5.46,MIS,BTH,TRN,TRN,2020
2020-07-30,942,6813917,0.8015710808362594,3.44,BTH,BTH,TRN,TRN,2020
2020-06-02,884,12598154,0.1507325664687981,3,ORH,BTH,TRN,TRN,2020
2020-01-08,738,10893005,0.23922391043698585,3.59,MIS,BTH,TRN,TRN,2020
2020-07-22,934,6817606,0.6707217806801297,3.8,MIS,BTH,TRN,TRN,2020
2020-04-20,841,6763974,0.13823718798275994,4.32,MIS,BTH,TRN,TRN,2020
2020-09-28,1002,6762599,0.20437188078823285,1.06,BTH,MIS,TRN,TRN,2020
2020-06-08,890,6874684,0.48306818153066927,0.71,BTH,BTH,TRN,TRN,2020
2020-02-11,772,6858808,0.1639556719006656,3.76,MIS,BTH,TRN,TRN,2020
2020-04-18,839,6774187,0.1937267483196282,0.96,MIS,BTH,TRN,TRN,2020
2020-04-09,830,10895700,0.1372790872349841,0.94,BTH,BTH,TRN,TRN,2020
2020-08-17,960,6872089,0.4688464558644446,0.92,CZH,BTH,TRN,TRN,2020
2020-05-18,869,6768654,0.15494963677010537,9.49,CZH,BTH,TRN,TRN,2020
2020-10-17,1021,6838934,0.20643973358580264,1.52,CZH,BTH,TRN,TRN,2020
2020-02-24,785,13284985,0.1969989435427238,1.26,BTH,BTH,TRN,TRN,2020
2020-09-08,982,6846034,0.27679057317840394,3.72,MIS,BTH,TRN,TRN,2020
2020-04-15,836,13275702,0.14794195104349675,7.34,BTH,BTH,TRN,TRN,2020
2020-08-06,949,6780262,0.7448583733642187,2.49,BTH,BTH,TRN,TRN,2020
2020-03-28,818,6782618,0.22971370469963465,1.82,BTH,BTH,TRN,TRN,2020
2020-07-05,917,6792376,0.6674672772779697,1.42,BTH,BTH,TRN,TRN,2020
2020-01-03,733,6833983,0.0975054313426636,4.3,BTH,BTH,TRN,TRN,2020
2020-12-14,1079,6861584,0.16701191064846174,5.93,BTH,ORH,TRN,TRN,2020
2020-04-01,822,6830469,0.20440877272838873,3.2,BTH,ORH,TRN,TRN,2020
2020-05-12,863,6751893,0.12420740329979298,1.96,BTH,BTH,TRN,TRN,2020
2020-04-28,849,6884407,0.11978340363372796,3.01,BTH,BTH,TRN,TRN,2020
2020-10-08,1012,10909938,0.307947926313197,4.28,PTR,BTH,TRN,TRN,2020
2020-02-13,774,13284963,0.17617282604929538,1.17,BTH,BTH,TRN,TRN,2020
2020-01-13,743,6881031,0.6259316532192559,1.97,BTH,BTH,TRN,TRN,2020
2020-11-06,1041,10913980,0.2325761503953969,2.51,LEC,BTH,TRN,TRN,2020
2020-01-30,760,6892952,0.4678117107900903,1.64,BTH,ORH,TRN,TRN,2020
2020-10-01,1005,6753219,0.2039642711284032,1.27,BTH,ORH,TRN,TRN,2020
2020-08-14,957,10897234,0.4872581860237186,4.54,BTH,ORH,TRN,TRN,2020
2020-02-02,763,6766322,0.28225711111885515,8.18,CZH,BTH,TRN,TRN,2020
2020-07-11,923,6846300,0.654449450979966,2.8,MIS,MIS,TRN,TRN,2020
2020-09-10,984,6815554,0.20615879112864863,2.06,BTH,BTH,TRN,TRN,2020
2020-03-30,820,6820433,0.17261211615735772,1.86,BTH,BTH,TRN,TRN,2020
2020-06-19,901,6885790,0.14332644083011645,0.95,BTH,ORH,TRN,TRN,2020
2020-08-30,973,6862830,0.3723262955719585,1.27,BTH,BTH,TRN,TRN,2020
2020-11-22,1057,6766000,0.2981341261170312,1.11,MIS,TRN,TRN,TRN,2020
2020-01-15,745,6775173,0.20721402474745165,4.56,BTH,MIS,TRN,TRN,2020
2020-07-12,924,6828870,0.8573317000426594,2.94,BTH,MIS,TRN,TRN,2020
2020-08-18,961,6853401,0.27746523232078274,1.4,BTH,BTH,TRN,TRN,2020
2020-05-13,864,6883737,0.13691465001617756,1.04,ORP,BTH,TRN,TRN,2020
2020-01-31,761,6765680,0.20799411712394827,5.25,MIS,BTH,TRN,TRN,2020
2020-04-27,848,6855557,0.1292725539898489,3.48,SA8,BTH,TRN,TRN,2020
2020-01-09,739,13276186,0.196636654139047,0.88,BTH,BTH,TRN,TRN,2020
2020-08-18,961,6808915,0.27178464606181457,0.29,BTH,BTH,TRN,TRN,2020
2020-08-24,967,6815996,0.4099153734128709,5.91,BTH,BTH,TRN,TRN,2020
2020-05-05,856,6839306,0.1784070201076835,4.1,MIS,BTH,TRN,TRN,2020
2020-04-03,824,6775178,0.2027905458012475,0.89,MIS,BTH,TRN,TRN,2020
2020-11-30,1065,6762802,0.26457232136960224,0.7,BTH,BTH,TRN,TRN,2020
2020-02-09,770,6865168,0.26615011149133566,2.88,BTH,BTH,TRN,TRN,2020
2020-02-28,789,6814953,0.12935003380706628,10.03,MIS,BTH,TRN,TRN,2020
2020-05-17,868,6777857,0.20918039763210303,3.08,MIS,BTH,TRN,TRN,2020
2020-06-05,887,6851113,0.4774047137236675,3.05,BTH,BTH,TRN,TRN,2020
2020-03-11,801,13274904,0.27018872791865217,1.13,BTH,ORH,TRN,TRN,2020
2020-07-29,941,10903702,0.7241342189275893,8.82,BTH,BTH,TRN,TRN,2020
2020-05-02,853,10896504,0.1705132123807836,5.13,CZH,BTH,TRN,TRN,2020
2020-03-02,792,6801873,0.27816882140669863,2.04,BTH,BTH,TRN,TRN,2020
2020-10-04,1008,6832469,0.23831457828348887,5.61,TRN,BTH,TRN,TRN,2020
